variety,brix_numeric,firmness_numeric,starch_numeric,size_numeric,season_numeric,routing,variety_base_price,storage_days,price_per_lb,economic_loss
Granny Smith,10.691084610413336,3.591075771101017,16.633310486403246,3.8427076437315253,4,fresh_standard,1.75,30.641646075080182,1.75,0.0
Red Delicious,12.365881049745337,2.900925539865947,10.356245003073292,2.5430528207326506,4,juice,1.25,7.843759654042603,0.06,1.19
Granny Smith,10.378408476222095,3.5279369087303114,16.366228571446094,3.3388125480141544,4,fresh_standard,1.75,33.9986489669791,1.75,0.0
Golden Delicious,14.712621166358808,2.988817619356962,10.039945865156056,3.745781671210396,4,fresh_standard,1.5,14.251189713947634,1.75,0.0
Gala,13.627934300441039,2.789536523214024,11.136706400619918,2.6734294995474577,3,juice,1.75,11.317501750976328,0.06,1.69
Golden Delicious,13.91361488893841,2.833735090808527,11.253605260129689,4.0747037786649605,4,fresh_standard,1.5,28.782405196407158,1.75,0.0
Fuji,15.433677240235252,3.8218117064688313,13.236839183494997,3.3037896094341375,4,fresh_standard,2.0,11.138544400475329,1.75,0.0
Braeburn,13.225143259755233,3.5600564044625633,14.445678407800425,4.04477738817623,4,fresh_standard,1.85,1.2017101076727734,1.75,0.0
Gala,12.114722521676267,3.006096860278736,12.475769969669212,3.3201940111959276,3,fresh_standard,1.75,6.703991553276017,1.75,0.0
Gala,12.512386044636502,3.0471118333273752,12.076663886511426,3.8492159402508364,3,fresh_standard,1.75,6.721541589399757,1.75,0.0
Granny Smith,10.496361367560576,3.717788682174554,15.97126859682668,3.4431054612314766,4,fresh_standard,1.75,8.421263364341424,1.75,0.0
Ambrosia,14.734740100948889,3.380926097562101,11.479020339819076,3.6019870715982556,4,fresh_standard,2.5,11.660510706740872,1.75,0.0
Gala,12.647289181730152,2.936804603343328,11.613553199044283,3.0742520871504966,3,fresh_standard,1.75,16.317554037065765,1.75,0.0
Granny Smith,10.918650217219751,3.845277480931248,15.898157028269752,3.684605992040668,4,fresh_standard,1.75,14.790766602183062,1.75,0.0
Fuji,14.927567452983274,3.8677610288755884,13.633034662902963,3.511291429844359,4,fresh_premium,2.0,10.877530751021565,2.8,0.0
Braeburn,12.735808882238555,3.7145638155738583,13.821632791134856,2.39205617131735,4,fresh_standard,1.85,4.24077810311421,1.75,0.0
Gala,12.147009929199724,3.022645954714295,11.162298357072478,4.01271513623997,3,fresh_standard,1.75,17.281156611444818,1.75,0.0
Honeycrisp,14.699441662458321,3.6881113134395287,13.591585338872202,4.297578512718457,3,fresh_premium,3.24,5.753195628284312,2.8,0.0
Honeycrisp,14.881208647578601,3.640947431927072,13.618722310957027,4.412708174494015,3,fresh_premium,3.24,14.070574526625856,2.8,0.0
Pink Lady,14.70969143916764,3.460985184157938,14.79234538321851,4.024430035162852,5,fresh_standard,3.0,4.049681012238468,1.75,0.0
Red Delicious,11.267411705039615,2.8905282749333367,9.106869204782035,3.1182047259201027,4,juice,1.25,2.1901279244708265,0.06,1.19
Cameo,13.327995370139707,3.5105951967796516,12.23069568125715,3.5992421961798224,4,fresh_standard,2.15,16.228081173648153,1.75,0.0
Cosmic Crisp,14.340937083182698,3.8635895751724187,10.5773874735414,4.133525132934629,4,fresh_premium,2.93,9.639364190221881,2.8,0.0
Jazz,14.279222979028145,3.7839799181624842,12.595096902637641,3.6415888396985974,4,fresh_premium,3.0,0.3419152493794983,2.8,0.0
Empire,13.360320613144308,3.2862516160500683,11.245098792426228,3.9187844180780584,3,fresh_standard,1.75,7.691176029826712,1.75,0.0
Red Delicious,12.208497074775204,2.890288181782167,9.612478490456802,3.241568720137412,4,juice,1.25,4.429195894483672,0.06,1.19
Golden Delicious,14.238501537814656,3.1612896701938964,10.28775231077956,3.1349895411923976,4,fresh_standard,1.5,2.7900918301027677,1.75,0.0
Red Delicious,11.412151716250868,2.7784001629625386,10.929380957656921,2.7247215773901337,4,juice,1.25,2.631178755211772,0.06,1.19
Cortland,12.456972363736817,2.7670767779409857,11.9243718189836,3.416551597138135,3,juice,1.5,10.447185341382145,0.06,1.44
Gala,11.923591235697105,2.9532283107945245,11.405265268270686,3.8909131948037032,3,fresh_standard,1.75,0.8894431968732088,1.75,0.0
Honeycrisp,15.02506012812842,2.8047658251237273,12.74031740051089,3.023956100238749,3,juice,3.24,81.72445597818083,0.06,3.18
Honeycrisp,14.138009509672484,3.6531609201407913,13.712979682376645,4.915729382927177,3,fresh_premium,3.24,4.73664984802472,2.8,0.0
Fuji,17.509554108824698,3.771950437470942,13.74520994226356,2.0040375078019537,4,fresh_standard,2.0,19.56856693163304,1.75,0.0
Empire,13.993298322632223,3.262494997315475,10.49199948061359,3.011146398305871,3,fresh_standard,1.75,3.371865217981344,1.75,0.0
Granny Smith,11.410869696974702,3.664129861137023,15.652340508256508,4.909445472020455,4,fresh_standard,1.75,9.347714960388029,1.75,0.0
Braeburn,12.450372695142194,3.6360233587034014,14.076242020079626,3.0403275016335973,4,fresh_standard,1.85,3.1152191292121847,1.75,0.0
Fuji,16.34618940056425,3.969442999979667,12.7208973703511,4.69493198132284,4,fresh_premium,2.0,1.9165610901684236,2.8,0.0
Golden Delicious,14.565530158341595,3.2904074124625597,11.472070800852132,2.632876841352665,4,fresh_standard,1.5,0.35792217449236685,1.75,0.0
Ambrosia,14.075931512129074,3.345660517728688,,3.40318158412176,4,fresh_standard,2.5,5.806069315450655,1.75,0.0
Fuji,16.352363880427298,3.9073335031690077,12.048730329628361,4.214329156606158,4,fresh_premium,2.0,8.570633884792471,2.8,0.0
Gala,12.705052326774409,2.9653601371853986,12.930030738908943,2.151866399609237,3,fresh_standard,1.75,16.227273894179916,1.75,0.0
Jazz,14.218819243676041,3.7084852623054387,13.272582707958495,4.756724871621065,4,fresh_premium,3.0,7.601862810622099,2.8,0.0
Gala,12.923416238490061,2.8798824772276084,11.793107363979926,5.0,3,fresh_standard,1.75,9.798005772521858,1.75,0.0
Gala,12.35551748593551,2.8349478745097225,11.31454641635943,4.053080901186352,3,fresh_standard,1.75,8.69765940983819,1.75,0.0
Red Delicious,10.837305696276982,2.943968877918206,9.010697977388446,4.263550313355887,4,juice,1.25,3.1350565295060506,0.06,1.19
Jazz,15.168045871880462,3.781544795195046,12.493357729043247,4.291048851734308,4,fresh_premium,3.0,10.900183808326895,2.8,0.0
Fuji,16.48785735601042,3.752467208779459,12.980823073010026,2.4343929475709585,4,fresh_standard,2.0,22.132788596030046,1.75,0.0
Golden Delicious,13.926688398726425,3.161395069030504,11.773190883004796,3.450370985662104,4,fresh_standard,1.5,2.722513548749383,1.75,0.0
Honeycrisp,14.419771049409336,3.6043563984611118,13.856637125175451,4.2941586032422885,3,fresh_premium,3.24,8.10651592641394,2.8,0.0
Honeycrisp,14.077171618817347,3.727785283227921,12.983231750233665,2.9380521378450966,3,fresh_standard,3.24,0.37372952321478464,1.75,0.0
Gala,12.95157320989924,3.0313943742943126,12.407399559258103,5.0,3,fresh_standard,1.75,0.22681173282547915,1.75,0.0
Empire,13.644233986222876,3.1969016357772135,11.89783243637743,3.9104979251653726,3,fresh_standard,1.75,10.9596898966969,1.75,0.0
Fuji,16.617411818733896,3.8370615258338256,13.6466184046278,3.3665150619330406,4,fresh_standard,2.0,13.26548433799724,1.75,0.0
Fuji,16.833263491143477,3.884766688472178,13.02819277628372,3.010269653274821,4,fresh_standard,2.0,2.3585802995824006,1.75,0.0
Golden Delicious,14.812291605192668,2.9699840657510004,10.83125556405831,4.455601998969731,4,fresh_standard,1.5,3.8452386132376466,1.75,0.0
Gala,13.160881267050707,2.935789454388651,11.022835966908147,3.004753682012627,3,fresh_standard,1.75,1.3935479557395638,1.75,0.0
Braeburn,13.684736319610566,3.4532133538703977,14.813306593903999,3.5824114876442215,4,fresh_standard,1.85,10.959116594483147,1.75,0.0
Fuji,17.04217642762085,3.7852427001914872,12.124736879539782,3.594016236947915,4,fresh_premium,2.0,12.73528194464486,2.8,0.0
Red Delicious,13.051341897610643,3.016269618220259,10.122711648378676,2.301608826488518,4,juice,1.25,11.972967107731872,0.06,1.19
Cameo,13.449857368624823,3.6612580825725427,11.947546585028846,5.0,4,fresh_standard,2.15,0.896996616267741,1.75,0.0
Empire,13.329710383840101,3.240158990599064,10.321426698381972,2.5246735798627635,3,fresh_standard,1.75,4.519459732366915,1.75,0.0
Pink Lady,14.099295908307056,3.3089640345727593,15.476898418502653,3.5158277725681826,5,fresh_standard,3.0,22.46118512465589,1.75,0.0
McIntosh,11.749369878750164,2.5293654474487055,9.769917445275114,3.4927736048374705,3,juice,1.5,11.908308953772053,0.06,1.44
Fuji,17.76944062400489,3.7695495391638354,14.046575067765296,3.766518996374403,4,fresh_standard,2.0,13.857342431683175,1.75,0.0
Granny Smith,10.736111445651861,3.9011582290032836,15.775945508795772,3.566321190484364,4,fresh_standard,1.75,7.8702078034706355,1.75,0.0
Cortland,11.84837905396687,2.7647637338066344,10.234951797752986,3.5721395121024466,3,juice,1.5,8.815321767443516,0.06,1.44
Honeycrisp,14.184327205135027,3.536347027527407,13.03260069660239,3.640777889373782,3,fresh_premium,3.24,22.709741251283578,2.8,0.0
Cameo,14.175152505535815,3.6694676958244186,11.893544317679213,2.866616306120842,4,fresh_standard,2.15,0.9533917512903047,1.75,0.0
Honeycrisp,15.517882323944155,3.646802048155233,12.645912945882491,3.8932764241440765,3,fresh_premium,3.24,6.423811416465936,2.8,0.0
Granny Smith,10.0,3.844850089942838,16.730142198750787,3.2670541678870766,4,fresh_standard,1.75,2.72188940651747,1.75,0.0
Pink Lady,14.270157405417766,3.679994838265591,15.861897391013956,3.9687034360502387,5,fresh_standard,3.0,6.867017149919159,1.75,0.0
Honeycrisp,15.385171766837015,3.3159506948225657,13.702273343033713,4.178507742982523,3,fresh_standard,3.24,30.802237864417087,1.75,0.0
Fuji,16.665386004560258,3.9055561934695726,12.255169156467723,3.5757067421971804,4,fresh_premium,2.0,3.3634862824818295,2.8,0.0
Granny Smith,10.362814428942796,3.824319984425055,16.40173139448776,3.7027745169392707,4,fresh_standard,1.75,7.021938264501641,1.75,0.0
Jazz,14.328960695838326,3.622404041000754,12.329629631458875,3.724407141835733,4,fresh_premium,3.0,3.3154629359486405,2.8,0.0
Gala,11.812323559426488,2.9312743073927345,11.398540672933601,2.991419642828549,3,fresh_standard,1.75,3.6013737592778923,1.75,0.0
Granny Smith,10.76298263370489,3.6875427408788335,16.00982290250028,3.6391052552809087,4,fresh_standard,1.75,7.726669123908865,1.75,0.0
Golden Delicious,14.158194688950067,3.2210633428594333,11.436136322401723,3.9336961369913075,4,fresh_standard,1.5,4.1359752037536195,1.75,0.0
Red Delicious,12.336241466156174,2.82214697985768,9.828859624934074,3.0350630395683424,4,juice,1.25,10.606748686491814,0.06,1.19
Granny Smith,11.950853766795541,3.8987826056604598,16.865133417411922,2.3981841297377615,4,fresh_standard,1.75,5.859786853873907,1.75,0.0
Cameo,13.67794273518456,3.5594672477111473,11.430718565709217,3.1089949267061505,4,fresh_standard,2.15,7.491994651056074,1.75,0.0
Fuji,16.036531628188673,3.950290247465568,13.944700406423538,4.527224170410736,4,fresh_premium,2.0,4.143655919220014,2.8,0.0
McIntosh,11.586085745553168,2.630680848444489,10.901882703731669,2.8653596614626857,3,juice,1.5,2.9010460709960646,0.06,1.44
Fuji,17.218118415243573,3.920141267426252,12.944755333766688,3.169930830238077,4,fresh_standard,2.0,0.9587453001880661,1.75,0.0
Red Delicious,11.713299584511546,3.0488205083340945,10.37906841781083,3.7646421960899845,4,fresh_standard,1.25,4.894719319123584,1.75,0.0
Red Delicious,13.021217553718978,2.9747199049088433,9.554853469601959,2.3113945586385443,4,juice,1.25,9.53320494289243,0.06,1.19
Empire,12.414132366475405,3.4151186782330725,10.860632856084782,3.3450949171811395,3,fresh_standard,1.75,5.918345456687275,1.75,0.0
Red Delicious,12.085756377706524,2.7684639756411786,9.474140782348357,3.579673422978498,4,juice,1.25,16.176847736642596,0.06,1.19
McIntosh,11.803896824157707,2.5,9.000485868869026,3.721382957712219,3,juice,1.5,15.736046889119848,0.06,1.44
McIntosh,11.201853465145527,2.7942554517533167,10.647603499841075,2.4692510742244096,3,juice,1.5,0.22231827896392956,0.06,1.44
Empire,12.773837305415615,3.407129296940444,11.57858130935421,4.206310977910603,3,fresh_standard,1.75,0.8982666879216906,1.75,0.0
Empire,12.685764625478512,3.1834105432352535,11.405732888100204,3.3408574757178786,3,fresh_standard,1.75,2.361934337496321,1.75,0.0
Jazz,14.080719391441981,3.797531138268775,12.864153765888393,4.324140216921929,4,fresh_premium,3.0,7.299745937185206,2.8,0.0
Granny Smith,11.462775488927672,3.776637678393485,15.407069747773793,4.27045747636887,4,fresh_standard,1.75,2.3695079741946246,1.75,0.0
Fuji,15.0382912453844,3.9342125264442886,12.184338870392363,2.451418094103043,4,fresh_standard,2.0,0.6446527291658664,1.75,0.0
Ambrosia,15.599145371652776,3.533821059010558,11.508783161683693,3.9833850046777695,4,fresh_premium,2.5,9.236751206847723,2.8,0.0
Pink Lady,13.419500578682491,3.574514973491658,14.240418110741217,4.682070214986922,5,fresh_standard,3.0,7.765546911485947,1.75,0.0
Red Delicious,12.662804672880696,2.8939665626065256,10.108116766920421,1.9990406906930576,4,juice,1.25,8.60431332045955,0.06,1.19
Gala,12.710598558593325,3.110167351842495,12.428105446756254,4.585583809839866,3,fresh_standard,1.75,0.8636086383903963,1.75,0.0
Honeycrisp,15.479461545152333,3.4959889510693807,13.829728780440897,5.0,3,fresh_premium,3.24,16.76117439249923,2.8,0.0
Honeycrisp,13.908717993471107,3.6170746441638726,12.856368296634628,4.140495933867516,3,fresh_premium,3.24,14.652830902062608,2.8,0.0
Ambrosia,15.213247438497802,3.5838668021804505,11.964082116224166,4.632853920432351,4,fresh_premium,2.5,7.795934968938802,2.8,0.0
Jazz,14.945560767928349,3.7081116967448056,13.130043985718032,3.06673169146347,4,fresh_standard,3.0,0.6470195151063192,1.75,0.0
Cortland,11.052507270264817,2.8777289112299793,11.922999358474295,3.308599974545356,3,juice,1.5,5.871902521073249,0.06,1.44
Cortland,12.206622813148561,2.7543228176711723,11.38964145974344,2.587275749494128,3,juice,1.5,5.075889352962612,0.06,1.44
Pink Lady,12.795058413700056,3.660228204984594,15.317770940465314,3.950830186602625,5,fresh_standard,3.0,5.180496008103994,1.75,0.0
Gala,12.679424361740233,2.9813261745952855,11.90050849228578,3.7743682427691447,3,fresh_standard,1.75,1.833113533939617,1.75,0.0
Honeycrisp,14.832957827867512,3.6488710732469603,13.404968167974218,3.898903673783053,3,fresh_premium,3.24,5.1664731398811705,2.8,0.0
Golden Delicious,13.457263151503053,2.972814249559048,11.703162800034475,4.344160847535051,4,fresh_standard,1.5,5.929449070426362,1.75,0.0
Gala,12.546876568791822,2.8726369676799273,12.175171742218804,2.81738859774511,3,fresh_standard,1.75,4.871051787210218,1.75,0.0
Red Delicious,12.85723395710246,3.1843079634056104,9.147126708431532,2.90842210256091,4,juice,1.25,1.4661212215811548,0.06,1.19
Fuji,17.158199578279913,3.932609552433239,13.85751820609751,3.5873127186609444,4,fresh_premium,2.0,0.8509495153710221,2.8,0.0
Fuji,16.00464633802051,3.7818902207207894,12.171080742010858,4.7317832147009975,4,fresh_premium,2.0,21.73060540030751,2.8,0.0
Pink Lady,13.139180666406293,3.7808061654619447,,3.5823264733701214,5,fresh_standard,3.0,1.016744837023609,1.75,0.0
Honeycrisp,15.721430167951178,3.525065931372892,13.481537235508409,3.704214305582085,3,fresh_premium,3.24,8.231145809801472,2.8,0.0
Ambrosia,15.362410492898945,3.4829011848435147,12.757957800564535,4.806110314127713,4,fresh_premium,2.5,11.304765231587016,2.8,0.0
Honeycrisp,14.963224933509657,3.338684660542504,13.085289269415153,4.31417275463214,3,fresh_standard,3.24,29.86190415374668,1.75,0.0
Honeycrisp,14.766790859012584,3.7832659770964225,13.270187301735287,4.4752119190930255,3,fresh_premium,3.24,1.1336133854066337,2.8,0.0
Braeburn,12.679571884146785,3.5702666756527677,14.190553682208108,3.4254285337025383,4,fresh_standard,1.85,6.637299594914071,1.75,0.0
Honeycrisp,15.684369418952137,3.595011682590948,13.044486520109608,3.839307079173503,3,fresh_premium,3.24,3.9861603210049976,2.8,0.0
Fuji,16.479206849718064,3.800969141689309,13.20811116298368,3.651541307597974,4,fresh_premium,2.0,16.61579408336042,2.8,0.0
Pink Lady,14.551796948221499,3.5599451205147563,15.353026771554493,3.859662461566613,5,fresh_standard,3.0,1.466916126153273,1.75,0.0
Cosmic Crisp,14.12995653119822,3.906851610459144,11.74778015512503,4.469141902987999,4,fresh_premium,2.93,6.550551374355909,2.8,0.0
Red Delicious,11.369800903913632,2.8309107645748792,10.49863071028487,3.441571407465462,4,juice,1.25,5.285192100509374,0.06,1.19
Gala,13.63615596495381,2.9533240235693397,,2.962958094634037,3,fresh_standard,1.75,11.00250641618203,1.75,0.0
Honeycrisp,14.185269174933543,3.761578877026108,,3.9904918960486557,3,fresh_premium,3.24,1.8504734406558088,2.8,0.0
Fuji,17.746774988284926,3.9050195089932456,13.697234851839868,1.9806523488681889,4,juice,2.0,0.06485342233380302,0.06,1.94
Honeycrisp,15.334524302971246,3.6697514515825387,12.071884547593484,4.395831346981468,3,fresh_premium,3.24,9.730904753530854,2.8,0.0
Braeburn,12.594724313240283,3.7585353687639946,14.427915895729543,2.7190472103180015,4,fresh_standard,1.85,3.865745238765916,1.75,0.0
Gala,12.06887284671691,2.954467252353033,11.211811608807515,3.3892847854064905,3,fresh_standard,1.75,0.6936780364152464,1.75,0.0
Fuji,16.69340088483981,3.8735798663571757,13.094467410623396,3.53135509429849,4,fresh_premium,2.0,6.932637057309128,2.8,0.0
Fuji,16.164336195121884,3.739970559959356,13.840913708968152,3.5791567800631743,4,fresh_premium,2.0,22.767781499270473,2.8,0.0
Granny Smith,12.007792482884433,3.671516733216512,16.538122266319448,2.044164757678875,4,fresh_standard,1.75,18.42770745761794,1.75,0.0
Gala,12.713215076554533,2.9595041033281086,11.030789783382616,3.9010042932308484,3,fresh_standard,1.75,6.331951821699681,1.75,0.0
Gala,12.684161616050888,2.960408371076369,12.567519684968214,3.1611355974974344,3,fresh_standard,1.75,4.6700432114634784,1.75,0.0
Red Delicious,12.065455175482425,3.135182764069442,9.894545936314245,3.358788363357152,4,juice,1.25,5.825615582606809,0.06,1.19
Cortland,12.50753644217005,2.5872087209866894,10.87355433864664,3.952872546516953,3,juice,1.5,14.785490719059256,0.06,1.44
Golden Delicious,14.235636658184669,3.0890610053648926,11.97235359456739,3.405351810061109,4,fresh_standard,1.5,20.143708266488368,1.75,0.0
Honeycrisp,14.794672536873543,3.6545114278033513,12.103363442337216,4.122483285554361,3,fresh_premium,3.24,1.3701842406700713,2.8,0.0
Honeycrisp,15.648126470455052,3.70999428869434,12.02878697725951,5.0,3,fresh_premium,3.24,2.039796320618005,2.8,0.0
Gala,13.422301815673872,2.909929557143925,11.86880663801322,3.686785204065731,3,fresh_standard,1.75,0.6460768856366412,1.75,0.0
Cosmic Crisp,14.92036356861579,3.912416398424917,11.848792390753061,3.9834365135631016,4,fresh_premium,2.93,1.786767924545557,2.8,0.0
Jazz,15.663228850067483,3.599403660899151,13.773849800418539,4.863481925616703,4,fresh_premium,3.0,2.0591951269056197,2.8,0.0
Ambrosia,15.480909116931773,3.3453302482256393,12.012532118990405,4.180751762603051,4,fresh_standard,2.5,31.217225481409745,1.75,0.0
Gala,12.702631795219983,2.963283765985855,11.542192507528132,3.871826867579682,3,fresh_standard,1.75,6.2550632201339385,1.75,0.0
Golden Delicious,13.361231848058026,3.087365626529505,11.172470997561524,3.3289434457747915,4,fresh_standard,1.5,11.149230976089497,1.75,0.0
Granny Smith,11.672428503640608,3.7763768974955307,15.726807863998854,3.1771713449059167,4,fresh_standard,1.75,2.452012078556946,1.75,0.0
Cosmic Crisp,13.213155506149318,3.685880641698529,10.442418883639204,4.773752600665031,4,fresh_standard,2.93,14.1990573116036,1.75,0.0
Honeycrisp,14.730900629156606,3.727594799520475,13.006272517160175,3.339883396489679,3,fresh_standard,3.24,3.1367461187854384,1.75,0.0
Golden Delicious,12.918318868847695,3.1190380350976468,10.756631214330518,3.6476501691898453,4,fresh_standard,1.5,15.554894701613511,1.75,0.0
Fuji,17.622771481911034,3.886826903367765,13.326100262793371,2.973935731272893,4,fresh_standard,2.0,4.726895377579066,1.75,0.0
Pink Lady,14.560035090997587,3.788554067530406,15.889228438948047,4.692136409255259,5,fresh_standard,3.0,0.23922459931573992,1.75,0.0
McIntosh,11.735740807735763,2.648716569576643,10.605121496303255,4.056796631632568,3,juice,1.5,3.995497390044153,0.06,1.44
Braeburn,12.750155604893266,3.7587661362404816,13.640597484993485,3.493479717779017,4,fresh_standard,1.85,1.4896135134272794,1.75,0.0
Gala,13.585805050495972,2.8756918834204592,11.867165585265228,3.9187419635234164,3,fresh_standard,1.75,3.557944369921287,1.75,0.0
Braeburn,12.450956557716907,3.665058765059042,13.536574400855546,3.7616034651335477,4,fresh_standard,1.85,1.3818807510768476,1.75,0.0
Fuji,15.332656642942451,3.8556492578883326,13.753629339778374,3.806899745217117,4,fresh_premium,2.0,7.02099012251458,2.8,0.0
Fuji,17.823125076979085,3.7181125139117506,13.913322425536775,4.517433726686519,4,fresh_premium,2.0,26.844372440546998,2.8,0.0
Fuji,17.875917980946692,3.853120160947705,13.995167967019894,4.163540254614386,4,fresh_premium,2.0,8.062526694871774,2.8,0.0
Cosmic Crisp,15.120494055656419,3.9644966251316087,11.975336015993294,4.897938836547761,4,fresh_premium,2.93,0.24894222282511314,2.8,0.0
Cosmic Crisp,15.300683350704924,3.6959868932482602,10.711345432929898,4.444815397811719,4,fresh_premium,2.93,13.972203916260641,2.8,0.0
Golden Delicious,14.55147640353354,3.058850063088368,11.992448986089277,2.8777603558580025,4,fresh_standard,1.5,18.75913127444893,1.75,0.0
Honeycrisp,15.729890527589097,3.658405810759424,13.09845332941224,3.945619925771571,3,fresh_premium,3.24,7.000051847143304,2.8,0.0
Cameo,13.326533530804529,3.357620134652133,11.273006024167165,4.275236200595914,4,fresh_standard,2.15,10.444142797455358,1.75,0.0
Braeburn,13.505490062722401,3.7477542973806215,14.549305239586035,3.787704528800965,4,fresh_standard,1.85,2.847695751020076,1.75,0.0
Gala,13.059215318513393,3.104829406490392,12.344920996050057,4.346275487122102,3,fresh_standard,1.75,5.793551856472514,1.75,0.0
Gala,12.522533545978412,2.997907880662493,,2.6797173161238526,3,fresh_standard,1.75,7.722395349174068,1.75,0.0
Gala,13.563193649026678,2.8377250235583684,11.555705552179425,2.944745224364248,3,fresh_standard,1.75,18.162596409227902,1.75,0.0
Cosmic Crisp,13.297488021680161,3.613016232881393,11.180461333738174,4.246225632004075,4,fresh_standard,2.93,26.886609755685512,1.75,0.0
Pink Lady,14.586867746307302,3.584066681278835,14.454539254526303,3.3780683823043574,5,fresh_standard,3.0,6.258729279824089,1.75,0.0
Jazz,15.58750678436342,3.740429370627663,13.084474410983697,4.738765040527631,4,fresh_premium,3.0,14.992863982584597,2.8,0.0
Golden Delicious,13.463617133548773,3.0875568372383744,11.659879186424886,3.206914351933784,4,fresh_standard,1.5,12.82596094340716,1.75,0.0
Gala,12.30938084684534,2.967255985996928,12.168897819514852,3.081936908942255,3,fresh_standard,1.75,2.17119876648513,1.75,0.0
Ambrosia,14.430059786376873,3.3572564115575534,12.338400525876157,3.7584694741582805,4,fresh_standard,2.5,5.270039481117462,1.75,0.0
Honeycrisp,14.685113162824141,3.7032670247235697,13.407315718760048,3.595850857322424,3,fresh_premium,3.24,4.603125630003512,2.8,0.0
Fuji,16.341328727258492,3.8613049541901723,14.494554999336671,3.5834362391920505,4,fresh_standard,2.0,4.382443070794907,1.75,0.0
Granny Smith,11.102962450734276,3.8255282564716038,16.944922780055805,3.420698386613377,4,fresh_standard,1.75,0.9576859262634184,1.75,0.0
Braeburn,12.960190162680528,3.631009704424275,14.103375935612924,2.9886652142016055,4,fresh_standard,1.85,11.80511608794534,1.75,0.0
Golden Delicious,14.359371315694029,3.138278408526611,10.885387403934871,3.567079494922033,4,fresh_standard,1.5,8.295102390152554,1.75,0.0
Braeburn,12.427276430766018,3.678430552942711,13.694576948611395,2.2552159774721794,4,fresh_standard,1.85,8.852036528378234,1.75,0.0
McIntosh,12.656354674865966,2.583671533911411,9.253872115348353,3.6273171330827987,3,juice,1.5,9.91870190148079,0.06,1.44
Cortland,11.72620347331299,2.6821887480693802,11.913629341181755,2.809754370059248,3,juice,1.5,24.602269374378828,0.06,1.44
Red Delicious,11.233132773854642,2.887280768283541,9.062113752070312,2.702576790781209,4,juice,1.25,17.296184101730073,0.06,1.19
Jazz,15.13523611752839,3.5613735684887704,13.63557065971389,3.914907688737536,4,fresh_premium,3.0,23.671724742163093,2.8,0.0
Cameo,14.42597080462918,3.311329631961876,12.354601372671318,4.501953668842783,4,fresh_standard,2.15,8.976726144151883,1.75,0.0
Ambrosia,15.33857391809979,3.608984182097606,11.174185533591544,4.6521701214390765,4,fresh_premium,2.5,5.87065673442903,2.8,0.0
Pink Lady,14.005007060828516,3.619040301042446,14.871166629625867,4.276244977208574,5,fresh_standard,3.0,16.11222042159252,1.75,0.0
Braeburn,11.996182881234386,3.7070342902347324,13.811428848361896,2.82189276230919,4,fresh_standard,1.85,4.124878817001322,1.75,0.0
Golden Delicious,12.718296102069749,3.0370655600502845,10.33307702699454,3.9310504540829845,4,fresh_standard,1.5,1.3559271469184235,1.75,0.0
Jazz,14.169764753459752,3.4638222629495576,13.6814060560224,4.477652604285256,4,fresh_premium,3.0,14.24612253597161,2.8,0.0
Golden Delicious,13.681977802199583,2.9850331069016103,11.991290353348699,3.5204048577368883,4,fresh_standard,1.5,4.720205888706231,1.75,0.0
Cameo,14.420626793524995,3.613318814193416,12.526589823994563,3.4339967007793692,4,fresh_standard,2.15,6.620061323273184,1.75,0.0
Pink Lady,13.94716145229898,3.6938565929155094,14.146391847536886,3.6535474011020463,5,fresh_standard,3.0,0.6202684348321754,1.75,0.0
Golden Delicious,14.59426285652393,2.884707600839651,10.46603792879367,3.810796865834871,4,fresh_standard,1.5,13.547778303680309,1.75,0.0
Cameo,14.592534988146147,3.3782295094209625,11.6200680480249,3.131276729785343,4,fresh_standard,2.15,10.144677007124553,1.75,0.0
Honeycrisp,14.812511522797433,3.7752704303189084,12.156912762684533,3.9200307350182864,3,fresh_premium,3.24,0.41727212717565304,2.8,0.0
Honeycrisp,15.578307610920822,3.6961573332670703,12.092005284043505,4.436160318360339,3,fresh_premium,3.24,4.6278511002436975,2.8,0.0
Cameo,13.009657034639691,3.5705215214329353,12.284220470051043,3.7813868468890806,4,fresh_standard,2.15,2.2489396087992746,1.75,0.0
Honeycrisp,16.0118908082253,3.6739424027061682,13.826481105112943,4.010501920816379,3,fresh_premium,3.24,2.3948149349344345,2.8,0.0
Golden Delicious,13.68329798195422,3.1738711974241793,10.408512935872793,3.674568418603691,4,fresh_standard,1.5,2.1813136421354478,1.75,0.0
Gala,13.375917432680964,3.157119938725649,11.500935797584997,3.7841792460868726,3,fresh_standard,1.75,2.5990539120417444,1.75,0.0
Gala,12.23019092231811,2.8986399961016596,12.742828068381709,3.8641103559294026,3,fresh_standard,1.75,5.839229883345892,1.75,0.0
Braeburn,13.55829429969391,3.7157518969867604,14.295039591140327,3.8298099117741558,4,fresh_standard,1.85,0.9296352899619693,1.75,0.0
Fuji,15.279308039480187,3.8776191181820274,12.48576901989664,4.208384547471287,4,fresh_premium,2.0,5.19740847616342,2.8,0.0
Granny Smith,11.687580089743014,3.5088102646488997,15.94831589175816,2.9921841680678165,4,fresh_standard,1.75,40.94790766610068,1.75,0.0
Honeycrisp,13.9464720412847,3.7176591176539775,12.346588640141691,3.5863845282238387,3,fresh_premium,3.24,6.176293433653791,2.8,0.0
